"","...1","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"1485",38,46584,"71_W_2",1521.1,3.116,14.295,14.295,"NOR",13.86485,13.6107897727269
"1486",39,46584,"71_W_2",2044.6,1.817,22.57,22.57,"GLU",22.13985,21.8229090909102
"1487",40,46584,"71_W_2",2169.2,1.784,7.607,7.607,"PHE",7.17685,6.52819886363712
"1488",41,46585,"71_W_2",1267.2,4.623,22.16,22.16,"ALA",21.72985,20.368670170455
"1489",42,46585,"71_W_2",1390.7,2.603,24.478,24.478,"VAL",24.04785,23.7289386363645
"1490",43,46585,"71_W_2",1520.1,3.014,14.19,14.19,"NOR",13.75985,13.5250133522724
"1491",44,46585,"71_W_2",2043.8,1.749,22.433,22.433,"GLU",22.00285,21.6363409090919
"1492",45,46585,"71_W_2",2168.2,1.725,7.655,7.655,"PHE",7.22485,6.48577926136507
"1493",46,46586,"5AA",1279.7,30.916,-0.115,-0.115,"ALA",-0.54515,-1.9387676136359
"1494",47,46586,"5AA",1400.7,20.15,-0.522,-0.522,"VAL",-0.95215,-1.30525909090837
"1495",48,46586,"5AA",1539.1,35.167,14.994,14.994,"NOR",14.56385,14.3482369318178
"1496",49,46586,"5AA",2076.4,19.08,-3.374,-3.374,"GLU",-3.80415,-4.22022727272603
"1497",50,46586,"5AA",2190.9,17.409,-4.755,-4.755,"PHE",-5.18515,-6.01464034090789
"1498",51,46587,"71_W_3",1276.8,18.688,22.446,22.446,"ALA",22.01585,20.5897946022732
"1499",52,46587,"71_W_3",1398,12.219,20.553,20.553,"VAL",20.12285,19.735543181819
"1500",53,46587,"71_W_3",1523.4,4.466,11.781,11.781,"NOR",11.35085,11.1544605113633
"1501",54,46587,"71_W_3",2065.3,9.726,23.522,23.522,"GLU",23.09185,22.6262045454556
"1502",55,46587,"71_W_3",2174.2,2.911,2.948,2.948,"PHE",2.51785,1.59794005681915
"1503",56,46588,"71_W_3",1275.5,17.759,23.597,23.597,"ALA",23.16685,21.7083568181823
"1504",57,46588,"71_W_3",1397,10.758,20.214,20.214,"VAL",19.78385,19.3623454545462
"1505",58,46588,"71_W_3",1522.6,4.176,14.255,14.255,"NOR",13.82485,13.6476840909088
"1506",59,46588,"71_W_3",2063.9,8.873,24.163,24.163,"GLU",23.73285,23.2176363636373
"1507",60,46588,"71_W_3",2173.2,2.618,3.938,3.938,"PHE",3.50785,2.49752045454619
"1508",61,46589,"71_W_3",1276.6,17.363,23.48,23.48,"ALA",23.04985,21.5589190340914
"1509",62,46589,"71_W_3",1397.8,10.541,19.778,19.778,"VAL",19.34785,18.8921477272736
"1510",63,46589,"71_W_3",1523.4,4.1,14.25,14.25,"NOR",13.81985,13.6619076704542
"1511",64,46589,"71_W_3",2064.7,8.697,24.483,24.483,"GLU",24.05285,23.4880681818194
"1512",65,46589,"71_W_3",2173.8,2.553,4.794,4.794,"PHE",4.36385,3.26310085227323
"1513",66,46590,"74_E_2",1274.7,13.144,23.939,23.939,"ALA",23.50885,21.9854812500004
"1514",67,46590,"74_E_2",1396.1,10.171,18.906,18.906,"VAL",18.47585,17.9859500000007
"1515",68,46590,"74_E_2",1523.4,5.45,15.735,15.735,"NOR",15.30485,15.1661312499997
"1516",69,46590,"74_E_2",2063.9,8.256,24.908,24.908,"GLU",24.47785,23.863500000001
"1517",70,46590,"74_E_2",2173.2,2.44,6.822,6.822,"PHE",6.39185,5.20068125000118
"1518",71,46591,"74_E_2",1274.7,13.073,24.153,24.153,"ALA",23.72285,22.1670434659095
"1519",72,46591,"74_E_2",1396.1,7.249,18.163,18.163,"VAL",17.73285,17.2087522727281
"1520",73,46591,"74_E_2",1523.6,5.315,16.55,16.55,"NOR",16.11985,16.0003548295452
"1521",74,46591,"74_E_2",2063.7,7.924,24.524,24.524,"GLU",24.09385,23.4299318181826
"1522",75,46591,"74_E_2",2173.4,2.349,6.408,6.408,"PHE",5.97785,4.69626164772822
"1523",76,46592,"74_E_2",1272.8,12.365,23.834,23.834,"ALA",23.40385,21.8156056818186
"1524",77,46592,"74_E_2",1394.2,9.519,18.442,18.442,"VAL",18.01185,17.4535545454553
"1525",78,46592,"74_E_2",1521.7,7.143,15.936,15.936,"NOR",15.50585,15.4055784090906
"1526",79,46592,"74_E_2",2061.8,7.817,24.653,24.653,"GLU",24.22285,23.5093636363647
"1527",80,46592,"74_E_2",2171.5,2.342,7.024,7.024,"PHE",6.59385,5.22184204545526
"1528",81,46593,"5AA",1279.7,24.302,0.624,0.624,"ALA",0.19385,-1.42683210227231
"1529",82,46593,"5AA",1400.7,18.888,0.309,0.309,"VAL",-0.12115,-0.713643181817345
"1530",83,46593,"5AA",1539.3,33.32,14.046,14.046,"NOR",13.61585,13.5348019886361
"1531",84,46593,"5AA",2076.8,16.075,-1.518,-1.518,"GLU",-1.94815,-2.71120454545363
"1532",85,46593,"5AA",2190.9,14.7,-2.547,-2.547,"PHE",-2.97715,-4.4395775568177
"1533",86,46594,"77_K_2",1275.1,13.631,22.851,22.851,"ALA",22.42085,20.7677301136368
"1534",87,46594,"77_K_2",1397,8.444,17.982,17.982,"VAL",17.55185,16.9251590909098
"1535",88,46594,"77_K_2",1524.9,7.093,17.019,17.019,"NOR",16.58885,16.5270255681816
"1536",89,46594,"77_K_2",2065.8,8.702,23.201,23.201,"GLU",22.77085,21.958227272728
"1537",90,46594,"77_K_2",2175.3,2.95,6.605,6.605,"PHE",6.17485,4.62200284090934
"1538",91,46595,"77_K_2",1272.4,11.505,22.931,22.931,"ALA",22.50085,20.8152923295459
"1539",92,46595,"77_K_2",1394.4,8.104,19.7,19.7,"VAL",19.26985,18.6089613636372
"1540",93,46595,"77_K_2",1522.8,2.385,12.414,12.414,"NOR",11.98385,11.9412491477269
"1541",94,46595,"77_K_2",2061.6,7.063,23.478,23.478,"GLU",23.04785,22.1856590909101
"1542",95,46595,"77_K_2",2172.8,2.398,6.286,6.286,"PHE",5.85585,4.21258323863729
"1543",96,46596,"77_K_2",1271.8,11.214,22.734,22.734,"ALA",22.30385,20.5858545454549
"1544",97,46596,"77_K_2",1393.6,6.982,19.856,19.856,"VAL",19.42585,18.7307636363644
"1545",98,46596,"77_K_2",1521.7,5.728,17.884,17.884,"NOR",17.45385,17.4304727272724
"1546",99,46596,"77_K_2",2060.7,6.888,24.032,24.032,"GLU",23.60185,22.6900909090918
"1547",100,46596,"77_K_2",2171.9,2.282,6.799,6.799,"PHE",6.36885,4.63516363636434
"1548",101,46597,"5AA",1272.6,24.001,0.706,0.706,"ALA",0.27585,-1.47458323863598
"1549",102,46597,"5AA",1393.4,15.236,0.686,0.686,"VAL",0.25585,-0.473434090908477
"1550",103,46597,"5AA",1532,29.872,15.526,15.526,"NOR",15.09585,15.0916963068179
"1551",104,46597,"5AA",2069.9,15.783,-1.464,-1.464,"GLU",-1.89415,-2.8554772727266
"1552",105,46597,"5AA",2184.1,14.786,-2.579,-2.579,"PHE",-3.00915,-4.83325596590862
"1553",106,46598,"5AA",1279.1,23.287,0.473,0.473,"ALA",0.0428499999999999,-1.7400210227269
"1554",107,46598,"5AA",1400.1,15.605,0.608,0.608,"VAL",0.17785,-0.58563181818109
"1555",108,46598,"5AA",1538.7,29.636,15.087,15.087,"NOR",14.65685,14.6719198863633
"1556",109,46598,"5AA",2077,15.818,-1.531,-1.531,"GLU",-1.96115,-2.97204545454496
"1557",110,46598,"5AA",2190.9,14.765,-2.795,-2.795,"PHE",-3.22515,-5.13967556818158
"1558",1,46802,"5AA",1275.9,14.392,-0.699,-0.699,"ALA",-1.12915,-1.91809659091053
"1559",2,46802,"5AA",1398,9.829,-0.057,-0.057,"VAL",-0.48715,-0.752063920454928
"1560",3,46802,"5AA",1533.4,19.975,15.022,15.022,"NOR",14.59185,14.0355613636353
"1561",4,46802,"5AA",2065.5,9.939,-2.729,-2.729,"GLU",-3.15915,-3.36408948863768
"1562",5,46802,"5AA",2183.2,10.477,-4.02,-4.02,"PHE",-4.45015,-5.07460113636486
"1563",6,46803,"5AA",1276.2,15.848,-0.608,-0.608,"ALA",-1.03815,-1.72657954545595
"1564",7,46803,"5AA",1398,10.83,-0.38,-0.38,"VAL",-0.81015,-0.916883522727082
"1565",8,46803,"5AA",1533.9,20.047,15.216,15.216,"NOR",14.78585,14.3989681818167
"1566",9,46803,"5AA",2065.8,8.979,-2.653,-2.653,"GLU",-3.08315,-3.13603693181919
"1567",10,46803,"5AA",2182.8,10.051,-4.208,-4.208,"PHE",-4.63815,-5.12620681818258
"1568",11,46804,"5AA",1276.8,15.391,-0.252,-0.252,"ALA",-0.68215,-1.27006250000137
"1569",12,46804,"5AA",1398.8,10.628,-0.194,-0.194,"VAL",-0.62415,-0.572703125000144
"1570",13,46804,"5AA",1534.5,19.996,15.067,15.067,"NOR",14.63685,14.4193749999981
"1571",14,46804,"5AA",2066.4,9.69,-2.543,-2.543,"GLU",-2.97315,-2.87398437500161
"1572",15,46804,"5AA",2183.4,9.933,-4.264,-4.264,"PHE",-4.69415,-5.04581250000121
"1573",16,46805,"71_K_2",1280.3,23.911,22.951,22.951,"ALA",22.52085,22.0334545454532
"1574",17,46805,"71_K_2",1401.6,7.834,22.548,22.548,"VAL",22.11785,22.3274772727277
"1575",18,46805,"71_K_2",1527,4.145,15.004,15.004,"NOR",14.57385,14.5257818181805
"1576",19,46805,"71_K_2",2070.1,13.146,21.925,21.925,"GLU",21.49485,21.7460681818169
"1577",20,46805,"71_K_2",2176.7,3.717,3.956,3.956,"PHE",3.52585,3.31058181818108
"1578",21,46806,"71_K_2",1280.1,23.288,22.749,22.749,"ALA",22.31885,21.9319715909078
"1579",22,46806,"71_K_2",1401.6,8.097,22.492,22.492,"VAL",22.06185,22.4296576704546
"1580",23,46806,"71_K_2",1527,4.043,15.024,15.024,"NOR",14.59385,14.7151886363619
"1581",24,46806,"71_K_2",2087.7,13.772,21.808,21.808,"GLU",21.37785,21.7811207386345
"1582",25,46806,"71_K_2",2193.5,3.754,3.706,3.706,"PHE",3.27585,3.19697613636245
"1583",26,46807,"71_K_2",1280.3,22.857,22.894,22.894,"ALA",22.46385,22.1774886363624
"1584",27,46807,"71_K_2",1401.8,8.328,21.989,21.989,"VAL",21.55885,22.0848380681816
"1585",28,46807,"71_K_2",1527,3.98,14.541,14.541,"NOR",14.11085,14.4015954545442
"1586",29,46807,"71_K_2",2075.4,13.269,21.729,21.729,"GLU",21.29885,21.854173295453
"1587",30,46807,"71_K_2",2182.4,3.59,3.631,3.631,"PHE",3.20085,3.25837045454473
"1588",31,46808,"71_K_3",1275.9,15.051,23.418,23.418,"ALA",22.98785,22.802005681817
"1589",32,46808,"71_K_3",1397.6,5.667,21.791,21.791,"VAL",21.36085,22.0450184659094
"1590",33,46808,"71_K_3",1527.2,6.741,13.68,13.68,"NOR",13.24985,13.7100022727256
"1591",34,46808,"71_K_3",2061.6,7.315,22.111,22.111,"GLU",21.68085,22.3882258522714
"1592",35,46808,"71_K_3",2173.8,2.619,3.196,3.196,"PHE",2.76585,2.95976477272611
"1593",36,46809,"71_K_3",1276.2,14.449,23.175,23.175,"ALA",22.74485,22.6595227272715
"1594",37,46809,"71_K_3",1397.8,6.925,21.037,21.037,"VAL",20.60685,21.4491988636364
"1595",38,46809,"71_K_3",1527.4,6.473,13.913,13.913,"NOR",13.48285,14.1124090909079
"1596",39,46809,"71_K_3",2061.8,7.038,21.849,21.849,"GLU",21.41885,22.278278409089
"1597",40,46809,"71_K_3",2174,2.475,2.479,2.479,"PHE",2.04885,2.37915909090839
"1598",41,46810,"71_K_3",1275.1,13.464,23.256,23.256,"ALA",22.82585,22.8410397727261
"1599",42,46810,"71_K_3",1396.7,7.013,19.711,19.711,"VAL",19.28085,20.2813792613633
"1600",43,46810,"71_K_3",1526.5,7.05,13.997,13.997,"NOR",13.56685,14.3658159090893
"1601",44,46810,"71_K_3",2060.7,6.585,21.609,21.609,"GLU",21.17885,22.1903309659075
"1602",45,46810,"71_K_3",2173.2,2.272,3.192,3.192,"PHE",2.76185,3.22855340908977
"1603",46,46811,"5AA",1277.2,14.491,-1.178,-1.178,"ALA",-1.60815,-1.4924431818193
"1604",47,46811,"5AA",1399,9.56,-1.017,-1.017,"VAL",-1.44715,-0.288440340908854
"1605",48,46811,"5AA",1535.1,17.395,14.519,14.519,"NOR",14.08885,15.0572227272708
"1606",49,46811,"5AA",2066.8,9.591,-3.721,-3.721,"GLU",-4.15115,-2.987616477274
"1607",50,46811,"5AA",2184.1,8.809,-5.221,-5.221,"PHE",-5.65115,-5.04805227272795
"1608",51,46812,"71_E_2",1287.6,31.953,22.136,22.136,"ALA",21.70585,21.9220738636353
"1609",52,46812,"71_E_2",1408.7,14.928,17.069,17.069,"VAL",16.63885,17.9557400568181
"1610",53,46812,"71_E_2",1529.9,8.929,12.421,12.421,"NOR",11.99085,13.1286295454531
"1611",54,46812,"71_E_2",2083.3,21.044,21.803,21.803,"GLU",21.37285,22.6884360795436
"1612",55,46812,"71_E_2",2181.3,4.034,3.062,3.062,"PHE",2.63185,3.37134204545342
"1613",56,46813,"71_E_2",1287.6,31.332,22.365,22.365,"ALA",21.93485,22.2515909090899
"1614",57,46813,"71_E_2",1408.9,13.591,17.782,17.782,"VAL",17.35185,18.826920454545
"1615",58,46813,"71_E_2",1530.3,8.751,12.535,12.535,"NOR",12.10485,13.4120363636345
"1616",59,46813,"71_E_2",2084.4,20.614,21.667,21.667,"GLU",21.23685,22.7044886363621
"1617",60,46813,"71_E_2",2181.5,3.906,3.639,3.639,"PHE",3.20885,4.0847363636348
"1618",61,46814,"71_E_2",1288.3,30.191,22.812,22.812,"ALA",22.38185,22.7991079545444
"1619",62,46814,"71_E_2",1409.5,14.702,16.426,16.426,"VAL",15.99585,17.6291008522729
"1620",63,46814,"71_E_2",1530.9,8.779,12.425,12.425,"NOR",11.99485,13.4714431818168
"1621",64,46814,"71_E_2",2084.8,19.902,22.029,22.029,"GLU",21.59885,23.2185411931806
"1622",65,46814,"71_E_2",2182.4,3.683,4.541,4.541,"PHE",4.11085,5.12313068181708
"1623",66,46815,"71_E_3",1282.8,18.529,22.686,22.686,"ALA",22.25585,22.773624999999
"1624",67,46815,"71_E_3",1404.1,10.175,17.004,17.004,"VAL",16.57385,18.3652812499998
"1625",68,46815,"71_E_3",1530.3,5.542,15.717,15.717,"NOR",15.28685,16.9328499999982
"1626",69,46815,"71_E_3",2073.7,9.606,22.204,22.204,"GLU",21.77385,23.5455937499981
"1627",70,46815,"71_E_3",2180.1,2.443,2.759,2.759,"PHE",2.32885,3.47752499999845
"1628",71,46816,"71_E_3",1289.9,17.371,21.987,21.987,"ALA",21.55685,22.1751420454527
"1629",72,46816,"71_E_3",1411.2,10.086,16.521,16.521,"VAL",16.09085,18.0404616477267
"1630",73,46816,"71_E_3",1537.6,5.136,16.089,16.089,"NOR",15.65885,17.4742568181806
"1631",74,46816,"71_E_3",2083.7,9.648,21.83,21.83,"GLU",21.39985,23.3236463068166
"1632",75,46816,"71_E_3",2188.6,2.291,3.206,3.206,"PHE",2.77585,4.06091931818074
"1633",76,46817,"71_E_3",1317.7,16.565,21.767,21.767,"ALA",21.33685,22.0556590909073
"1634",77,46817,"71_E_3",1438.5,10.066,16.578,16.578,"VAL",16.14785,18.2556420454546
"1635",78,46817,"71_E_3",1564.6,6.726,14.994,14.994,"NOR",14.56385,16.548663636362
"1636",79,46817,"71_E_3",2121.3,9.005,21.923,21.923,"GLU",21.49285,23.5686988636351
"1637",80,46817,"71_E_3",2219.8,2.08,3.067,3.067,"PHE",2.63685,4.05831363636211
"1638",81,46818,"5AA",1423.7,13.889,-1.788,-1.788,"ALA",-2.21815,-1.39882386363815
"1639",82,46818,"5AA",1544.9,8.057,-2.43,-2.43,"VAL",-2.86015,-0.594177556818473
"1640",83,46818,"5AA",1679.7,13.986,13.926,13.926,"NOR",13.49585,15.6500704545434
"1641",84,46818,"5AA",2242.8,8.634,-3.834,-3.834,"GLU",-4.26415,-2.0362485795473
"1642",85,46818,"5AA",2334.9,7.747,-5.284,-5.284,"PHE",-5.71415,-4.15629204545561
"1643",86,46822,"5AA",1806.6,26.789,-2.525,-2.525,"ALA",-2.95515,-1.73375568181983
"1644",87,46822,"5AA",2000.5,16.665,-3.284,-3.284,"VAL",-3.71415,-0.815455965908905
"1645",88,46822,"5AA",2237.8,27.188,11.797,11.797,"NOR",11.36685,14.1986977272709
"1646",89,46822,"5AA",2625.9,18.161,-5.677,-5.677,"GLU",-6.10715,-3.27103835227425
"1647",90,46822,"5AA",2708,24.696,-5.666,-5.666,"PHE",-6.09615,-3.99271477272829
"1648",91,46823,"5AA",1984.2,33.18,-2.622,-2.622,"ALA",-3.05215,-1.73023863636525
"1649",92,46823,"5AA",2203.7,18.747,-3.377,-3.377,"VAL",-3.80715,-0.750275568181968
"1650",93,46823,"5AA",2400.2,30.573,11.064,11.064,"NOR",10.63385,13.6351045454532
"1651",94,46823,"5AA",2756.7,21.503,-6.183,-6.183,"GLU",-6.61315,-3.62498579545667
"1652",95,46823,"5AA",2839.1,17.669,-8.394,-8.394,"PHE",-8.82415,-6.58432045454692
"1653",1,46824,"5AA",1276.4,13.958,-1.481,-1.481,"ALA",-1.91115,-2.27225227272853
"1654",2,46824,"5AA",1398,9.849,-0.842,-0.842,"VAL",-1.27215,-0.907257670455836
"1655",3,46824,"5AA",1533.9,18.992,14.741,14.741,"NOR",14.31085,14.177007670452
"1656",4,46824,"5AA",2065.1,8.299,-3.083,-3.083,"GLU",-3.51315,-3.01654232954647
"1657",5,46824,"5AA",2182.6,9.74,-4.716,-4.716,"PHE",-5.14615,-5.03048948863767
"1658",6,46825,"5AA",1276.6,15.923,-0.512,-0.512,"ALA",-0.94215,-1.22031363636508
"1659",7,46825,"5AA",1398.2,10.794,-0.526,-0.526,"VAL",-0.95615,-0.485246022729318
"1660",8,46825,"5AA",1534.3,19.739,15.263,15.263,"NOR",14.83285,14.8107460227253
"1661",9,46825,"5AA",2065.8,9.622,-3.141,-3.141,"GLU",-3.57115,-3.00315397727386
"1662",10,46825,"5AA",2183.2,9.896,-4.745,-4.745,"PHE",-5.17515,-4.98523693181921
"1663",11,46826,"5AA",1277,15.653,-0.875,-0.875,"ALA",-1.30515,-1.50037500000117
"1664",12,46826,"5AA",1398.8,10.578,-0.839,-0.839,"VAL",-1.26915,-0.69223437500189
"1665",13,46826,"5AA",1534.9,19.773,14.912,14.912,"NOR",14.48185,14.5714843749977
"1666",14,46826,"5AA",2066.4,9.905,-3.441,-3.441,"GLU",-3.87115,-3.2317656250008
"1667",15,46826,"5AA",2183.6,9.734,-4.811,-4.811,"PHE",-5.24115,-4.9769843750012
"1668",16,46827,"68_W_3",1281.4,25.861,23.344,23.344,"ALA",22.91385,22.8015636363623
"1669",17,46827,"68_W_3",1402.6,10.08,23.301,23.301,"VAL",22.87085,23.5537772727255
"1670",18,46827,"68_W_3",1527,4.631,13.892,13.892,"NOR",13.46185,13.6632227272709
"1671",19,46827,"68_W_3",2071.6,14.279,22.482,22.482,"GLU",22.05185,22.7626227272718
"1672",20,46827,"68_W_3",2177.4,4.083,3.369,3.369,"PHE",2.93885,3.27726818181727
"1673",21,46828,"68_W_3",1281.4,24.398,22.676,22.676,"ALA",22.24585,22.2165022727262
"1674",22,46828,"68_W_3",1402.8,10.358,22.909,22.909,"VAL",22.47885,23.267788920453
"1675",23,46828,"68_W_3",1527.4,6.381,12.566,12.566,"NOR",12.13585,12.4489610795433
"1676",24,46828,"68_W_3",2072,13.863,22.054,22.054,"GLU",21.62385,22.4060110795444
"1677",25,46828,"68_W_3",2178,3.836,3.589,3.589,"PHE",3.15885,3.57152073863528
"1678",26,46829,"68_W_3",1281.4,22.781,22.525,22.525,"ALA",22.09485,22.1484409090901
"1679",27,46829,"68_W_3",1402.6,10.289,20.847,20.847,"VAL",20.41685,21.3118005681804
"1680",28,46829,"68_W_3",1527.4,4.952,11.296,11.296,"NOR",10.86585,11.2906994318166
"1681",29,46829,"68_W_3",2072.4,13.2,22.101,22.101,"GLU",21.67085,22.5243994318175
"1682",30,46829,"68_W_3",2178.6,3.628,3.984,3.984,"PHE",3.55385,4.04077329545374
"1683",31,46830,"68_K_2",1275.9,11.925,23.102,23.102,"ALA",22.67185,22.8083795454535
"1684",32,46830,"68_K_2",1398.8,6.98,20.141,20.141,"VAL",19.71085,20.7118122159078
"1685",33,46830,"68_K_2",1527.6,8.272,15.148,15.148,"NOR",14.71785,15.254437784089
"1686",34,46830,"68_K_2",2070.6,12.442,22.613,22.613,"GLU",22.18285,23.1077877840901
"1687",35,46830,"68_K_2",2178.2,3.956,1.827,1.827,"PHE",1.39685,1.95802585227175
"1688",36,46831,"68_K_2",1275.5,11.478,23.119,23.119,"ALA",22.68885,22.9083181818174
"1689",37,46831,"68_K_2",1398.4,7.182,19.638,19.638,"VAL",19.20785,20.3148238636352
"1690",38,46831,"68_K_2",1527.2,5.745,13.554,13.554,"NOR",13.12385,13.7721761363622
"1691",39,46831,"68_K_2",2070.1,11.911,22.523,22.523,"GLU",22.09285,23.0891761363627
"1692",40,46831,"68_K_2",2177.8,3.671,1.686,1.686,"PHE",1.25585,1.89127840908976
"1693",41,46832,"68_K_2",1275.7,10.6,23.101,23.101,"ALA",22.67085,22.9732568181809
"1694",42,46832,"68_K_2",1398.6,7.339,18.37,18.37,"VAL",17.93985,19.1528355113627
"1695",43,46832,"68_K_2",1527.6,5.934,15.157,15.157,"NOR",14.72685,15.4869144886346
"1696",44,46832,"68_K_2",2070.4,10.906,22.666,22.666,"GLU",22.23585,23.3035644886357
"1697",45,46832,"68_K_2",2178.4,3.263,1.439,1.439,"PHE",1.00885,1.71853096590823
"1698",46,46833,"5AA",1278.5,13.07,-1.509,-1.509,"ALA",-1.93915,-1.5538045454552
"1699",47,46833,"5AA",1400.5,8.791,-1.478,-1.478,"VAL",-1.90815,-0.589152840910805
"1700",48,46833,"5AA",1536.6,15.616,13.736,13.736,"NOR",13.30585,14.177652840907
"1701",49,46833,"5AA",2068.9,8.916,-3.829,-3.829,"GLU",-4.25915,-3.12004715909165
"1702",50,46833,"5AA",2185.9,7.933,-5.841,-5.841,"PHE",-6.27115,-5.48721647727377
"1703",51,46834,"67_E_2",1272.8,4.893,21.861,21.861,"ALA",21.43085,21.8991340909083
"1704",52,46834,"67_E_2",1395.9,4.112,13.166,13.166,"VAL",12.73585,14.1608588068166
"1705",53,46834,"67_E_2",1525.9,3.758,16.233,16.233,"NOR",15.80285,16.7863911931802
"1706",54,46834,"67_E_2",2069.3,9.121,22.395,22.395,"GLU",21.96485,23.175341193181
"1707",55,46834,"67_E_2",2178.8,2.994,2.528,2.528,"PHE",2.09785,2.9560360795447
"1708",56,46835,"67_E_2",1274.1,4.482,21.43,21.43,"ALA",20.99985,21.5510727272722
"1709",57,46835,"67_E_2",1397.4,3.857,13.129,13.129,"VAL",12.69885,14.2298704545441
"1710",58,46835,"67_E_2",1527.2,3.357,16.615,16.615,"NOR",16.18485,17.2801295454526
"1711",59,46835,"67_E_2",2070.1,8.308,22.604,22.604,"GLU",22.17385,23.455729545454
"1712",60,46835,"67_E_2",2180.3,2.655,1.008,1.008,"PHE",0.57785,1.51028863636271
"1713",61,46836,"67_E_2",1275.1,4.258,21.288,21.288,"ALA",20.85785,21.4920113636356
"1714",62,46836,"67_E_2",1398.4,5.351,15.261,15.261,"VAL",14.83085,16.4678821022715
"1715",63,46836,"67_E_2",1528.2,3.211,16.666,16.666,"NOR",16.23585,17.4428678977259
"1716",64,46836,"67_E_2",2071.4,8.278,22.476,22.476,"GLU",22.04585,23.3991178977266
"1717",65,46836,"67_E_2",2181.3,2.57,0.764,0.764,"PHE",0.33385,1.34054119318117
"1718",66,46837,"67_E_3",1277.8,5.462,21.768,21.768,"ALA",21.33785,22.0549499999995
"1719",67,46837,"67_E_3",1401.1,6.017,10.846,10.846,"VAL",10.41585,12.1588937499989
"1720",68,46837,"67_E_3",1529.9,3.376,17.228,17.228,"NOR",16.79785,18.1166062499983
"1721",69,46837,"67_E_3",2081.4,13.009,22.731,22.731,"GLU",22.30085,23.7255062499992
"1722",70,46837,"67_E_3",2184.7,3.044,3.612,3.612,"PHE",3.18185,4.26279374999918
"1723",71,46838,"67_E_3",1281,5.172,21.976,21.976,"ALA",21.54585,22.345888636363
"1724",72,46838,"67_E_3",1404.3,5.633,11.201,11.201,"VAL",10.77085,12.6199053977263
"1725",73,46838,"67_E_3",1533.2,3.258,17.561,17.561,"NOR",17.13085,18.5613446022715
"1726",74,46838,"67_E_3",2085,12.327,23.481,23.481,"GLU",23.05085,24.5468946022718
"1727",75,46838,"67_E_3",2188,2.854,3.413,3.413,"PHE",2.98285,4.13804630681719
"1728",76,46839,"67_E_3",1281.4,4.99,21.114,21.114,"ALA",20.68385,21.5668272727269
"1729",77,46839,"67_E_3",1404.7,4.789,11.872,11.872,"VAL",11.44185,13.3969170454538
"1730",78,46839,"67_E_3",1533.9,3.189,17.196,17.196,"NOR",16.76585,18.3080829545439
"1731",79,46839,"67_E_3",2086.7,11.511,22.15,22.15,"GLU",21.71985,23.2872829545449
"1732",80,46839,"67_E_3",2189.3,2.782,2.502,2.502,"PHE",2.07185,3.30129886363566
"1733",81,46840,"5AA",1292,11.882,-1.508,-1.508,"ALA",-1.93815,-0.972234090909673
"1734",82,46840,"5AA",1413.9,7.413,-2.15,-2.15,"VAL",-2.58015,-0.519071306818811
"1735",83,46840,"5AA",1550.2,13.134,13.661,13.661,"NOR",13.23085,14.8848213068172
"1736",84,46840,"5AA",2090,8.119,-3.598,-3.598,"GLU",-4.02815,-2.38932869318249
"1737",85,46840,"5AA",2202.4,7.107,-4.772,-4.772,"PHE",-5.20215,-3.89844857954633
"1738",86,46841,"65_W_2",1313.6,9.624,21.327,21.327,"ALA",20.89685,21.9457045454542
"1739",87,46841,"65_W_2",1436.5,10.881,14.099,14.099,"VAL",13.66885,15.8359403409077
"1740",88,46841,"65_W_2",1562.5,2.403,17.588,17.588,"NOR",17.15785,18.9235596590896
"1741",89,46841,"65_W_2",2127.8,15.001,22.99,22.99,"GLU",22.55985,24.2700596590901
"1742",90,46841,"65_W_2",2221.5,2.982,5.188,5.188,"PHE",4.75785,6.13580397727213
"1743",91,46842,"65_W_2",1369.6,9.945,20.439,20.439,"ALA",20.00885,21.1406431818177
"1744",92,46842,"65_W_2",1492.1,11.825,14.052,14.052,"VAL",13.62185,15.8949519886351
"1745",93,46842,"65_W_2",1562.1,7.132,15.527,15.527,"NOR",15.09685,16.9742980113619
"1746",94,46842,"65_W_2",2193.5,15.117,22.394,22.394,"GLU",21.96385,23.7454480113632
"1747",95,46842,"65_W_2",2279.4,2.801,3.163,3.163,"PHE",2.73285,4.18505653409014
"1748",96,46843,"65_W_2",1447.1,10.915,20.277,20.277,"ALA",19.84685,21.0615818181816
"1749",97,46843,"65_W_2",1569,11.101,14.422,14.422,"VAL",13.99185,16.3709636363626
"1750",98,46843,"65_W_2",1696,6.134,15.222,15.222,"NOR",14.79185,16.7810363636352
"1751",99,46843,"65_W_2",2272.2,16.505,22.251,22.251,"GLU",21.82085,23.6738363636358
"1752",100,46843,"65_W_2",2352.1,2.795,1.424,1.424,"PHE",0.99385,2.52030909090861
"1753",101,46844,"5AA",1481.6,15.572,-2.31,-2.31,"ALA",-2.74015,-1.44247954545496
"1754",102,46844,"5AA",1598,6.724,-2.74,-2.74,"VAL",-3.17015,-0.68502471591001
"1755",103,46844,"5AA",1748.5,15.395,12.813,12.813,"NOR",12.38285,14.4837747159076
"1756",104,46844,"5AA",2299.8,9.621,-4.569,-4.569,"GLU",-4.99915,-3.07477528409161
"1757",105,46844,"5AA",2387.8,8.477,-6.236,-6.236,"PHE",-6.66615,-5.06543835227338
